billed_entity_id,billed_entity_number,billed_entity_name,billed_entity_city,billed_entity_state,billed_entity_zip_code,billed_entity_zip_code_ext,billed_entity_email,billed_entity_phone,billed_entity_phone_ext
9082,132813,EAST TROY COMM SCHOOL DISTRICT,EAST TROY,WI,53120,,,262-642-6710,
9083,12400,KEW-FOREST SCHOOL,QUEENS,NY,11375,6143,,718-268-4667,
9084,123030,RUMSON BOROUGH SCHOOL DISTRICT,RUMSON,NJ,07760,,,732-842-4747,
9085,143761,TEMECULA VALLEY UNIF SCH DIST,TEMECULA,CA,92592,6200,,951-506-7962,
9086,122266,Glastonbury Public Schools,GLASTONBURY,CT,06033,2304,,203-335-8303,
9087,130005,ZANE TRACE LOCAL SCHOOL DIST,CHILLICOTHE,OH,45601,9705,,740-775-1355,
9088,222599,SCHOOL LANE CHARTER SCHOOL,BENSALEM,PA,19020,,,215-245-6055,
9089,136980,KIRKSVILLE SCHOOL DISTRICT R 3,KIRKSVILLE,MO,63501,3904,,660-665-7774,
9090,139805,PAULS VALLEY SCHOOL DIST 18,PAULS VALLEY,OK,73075,,tthompson@paulsvalley.k12.ok.us,405-238-6453,
9091,16076628,ADVANCED MATH & SCIENCE ACADEMY CHARTER SCHOOL,MARLBORO,MA,01752,,,508-597-2472,
9092,16065976,McLEAN COUNTY PUBLIC LIBRARY,Livermore,KY,42352,,,270-278-9184,
9093,134019,LITTLEFORK-BIG FALLS DIST 362,LITTLEFORK,MN,56653,,hand_f@isd362.k12.mn.us,218-278-6614,
9094,17004807,"FitKids, Inc. dba Champion Schools",Phoenix,AZ,85042,,jcahal@championschools.org,602-341-6527,
9095,131874,BALLARD COMMUNITY SCHOOL DISTRICT,HUXLEY,IA,50124,,,515-597-2811,
9096,101139,ECHO HORIZON SCHOOL,CULVER CITY,CA,90232,7407,,310-838-2442,
9097,145465,GRAND COULEE DAM SCH DIST 301J,Coulee Dam,WA,99116,,,509-633-0730,
9098,16051491,NASHUA CHILDREN'S HOME,NASHUA,NH,03064,,,603-883-3851,
9099,133170,SOUTHERN DOOR SCHOOL DISTRICT,BRUSSELS,WI,54204,,jklopf@sdsd.k12.wi.us,920-825-7321,1115
9100,140922,ERA INDEPENDENT SCHOOL DIST,ERA,TX,76238,,superintendent@eraisd.net,940-665-5961,212
9101,137247,HARRISONVILLE SCH DISTRICT R 9,HARRISONVILLE,MO,64701,2504,,816-380-2727,
9102,17012206,St. Johns Lutheran School,Hemet,CA,92544,,nbellamy@stjohnshemet.org,951-925-7756,
9103,123371,STONE HARBOR SCHOOL DISTRICT,STONE HARBOR,NJ,08247,,,609-368-4413,
9104,221827,INTERNATIONAL CHARTER SCHOOL OF TRENTON,TRENTON,NJ,08611,,,609-394-3111,
9105,16079696,OUR LADY OF GRACE CATHOLIC SCHOOL,PLEASANTON,TX,78064,2747,olgcsoffice@olgcstx.org,830-569-8073,
9106,128108,DOTHAN CITY SCHOOL DISTRICT,DOTHAN,AL,36305,,jergreen@dothan.k12.al.us,334-793-1397,
9107,15489901,YESHIVAT KETER TORAH,EATONTOWN,NJ,07724,,msasson@keter.org,732-935-1111,
9108,17015666,MaST Community Charter School II,PHILADELPHIA,PA,19135,5621,info@mastccs.org,215-398-7960,
9109,135181,Salmon Prairie School,SWAN LAKE,MT,59911,7827,highmark@montanasky.net,406-250-6476,
9110,137528,HOWELL VALLEY SCHOOL DIST R 1,WEST PLAINS,MO,65775,6016,aypp002@mail.connect.more.net,417-256-2268,
9111,121250,School Administrative Unit 16,EXETER,NH,03833,2736,,603-778-7772,
9112,16020788,MAST COMMUNITY CHARTER SCHOOL,PHILADELPHIA,PA,19116,,,267-348-1100,
9113,17013736,Independence Charter School West,PHILADELPHIA,PA,19143,,technology@icswest.org,215-724-5600,
9114,141089,AXTELL INDEP SCHOOL DISTRICT,AXTELL,TX,76624,,,254-863-5301,
9115,133992,WIN-E-MAC SCHOOL DISTRICT 2609,ERSKINE,MN,56535,,,218-563-2900,
9116,125964,VALLEY VIEW SCHOOL DISTRICT,ARCHBALD,PA,18403,1538,,570-876-5080,
9117,17017827,Whitefish Bay Catholic Consortia,Whitefish Bay,WI,53217,,,414-332-1576,
9118,20018,BENCHMARK SCHOOL,MEDIA,PA,19063,1841,,610-565-3741,
9119,121954,FRANKLIN WEST S U 22,FAIRFAX,VT,05454,,,802-370-3113,
9120,144179,CONTRA COSTA COUNTY OFFICE OF EDUCATION,PLEASANT HILL,CA,94523,4201,dparasidis@cccoe.k12.ca.us,925-942-3388,
9121,136949,FORT ZUMWALT SCHOOL DISTRICT,O FALLON,MO,63366,2637,qp@gmail.com,636-272-6620,
9122,49888,MCNICHOLAS HIGH SCHOOL,CINCINNATI,OH,45230,2004,,513-231-3500,
9123,138634,NELIGH PUBLIC LIBRARY,NELIGH,NE,68756,1246,,402-887-5140,
9124,49720,PURCELL MARIAN HIGH SCHOOL,CINCINNATI,OH,45206,1407,,513-751-1230,
9125,16063778,AXL ACADEMY,AURORA,CO,80012,,emily@axlacademy.org,303-377-0758,139
9126,140402,LEFLORE INDEP SCHOOL DIST 16,LEFLORE,OK,74942,0147,,918-753-2345,
9127,144140,SAN MATEO CO OFFICE OF EDUC,REDWOOD CITY,CA,94065,1064,,650-802-5300,
9128,133819,ROUND LAKE BREWSTER SCHOOL DISTRICT 2907,BREWSTER,MN,56119,,ray.hassing@rlb.mntm.org,507-842-5951,
9129,129993,NORTHWESTERN LOCAL SCHOOLS,SPRINGFIELD,OH,45502,9032,,937-964-1318,
9130,16025987,COLUMBUS PREPARATORY ACADEMY,COLMUBUS,OH,43204,,,614-275-3600,
9131,133824,FULDA SCHOOL DISTRICT 505,FULDA,MN,56131,,michael.pagel@isd505.org,507-425-2514,
9132,135121,CORVALLIS SCHOOL DISTRICT 1 a.k.a. CORVALLIS K-12 SCHOOLS,CORVALLIS,MT,59828,,,406-961-4211,
9133,133862,CANBY SCHOOL DISTRICT 891,CANBY,MN,56220,1411,ryan.nielsen@canbylancers.org,507-223-2001,2005
9134,17021288,Belmont Charter Networks,Philadelphia,PA,19101,,,215-790-1294,
9135,17022033,Windsor Central Modified Unified Union School District,Woodstock,VT,05091,,,802-457-1213,
9136,120572,MELROSE SCHOOL DISTRICT,MELROSE,MA,02176,,,203-335-8303,
9137,143133,BLUE ELEM SCHOOL DISTRICT 22,BLUE,AZ,85922,,,520-339-4346,
9138,129666,PERRY LOCAL SCHOOL DISTRICT,MASSILLON,OH,44646,,ted.newman@perrylocal.org,330-477-8121,
9139,137437,MARIES CO SCHOOL DISTRICT R 1,VIENNA,MO,65582,,kschwartze@viennaeagles.org,573-422-3363,
9140,71441,BOYLAN CENTRAL CATHOLIC HIGH SCHOOL,ROCKFORD,IL,61103,1661,janderson@boylan.org,815-877-0531,8006
9141,126690,"HAMLIN-LINCOLN COUNTY PUBLIC LIBRARY SYSTEM, INC",HAMLIN,WV,25523,1151,,304-824-5481,
9142,159108,COLEGIO NUESTRA SENORA DEL CARMEN,RIO GRANDE,PR,00745,,cnscrgerate@gmail.com,787-882-4825,
9143,16076895,CAPC OF JEFFERSON COUNTY,WATERTOWN,NY,13601,,,315-782-4900,
9144,138026,ELLINWOOD UNIFIED SCH DIST 355,ELLINWOOD,KS,67526,,,620-564-3226,
9145,134976,ULM SCHOOL DISTRICT 85,ULM,MT,59485,,,406-866-3313,
9146,98101,APACHE ELEMENTARY SCHOOL,SAN SIMON,AZ,85632,,,520-558-2364,
9147,138069,FAIRFIELD UNIFIED SCH DIST 310,LANGDON,KS,67583,9052,ariggs@usd310.org,620-596-2152,
9148,132658,Mediapolis Community School District,Mediapolis,IA,52637,9453,techsupport@mepoedu.org,319-394-3101,1133
9149,219818,BROPHY COLLEGE PREPARATORY,PHOENIX,AZ,85012,1797,,602-264-5291,229
9150,17035980,Dayspring Academy,Port Richey,FL,34668,,,727-238-5018,
9151,130323,LAKE CENTRAL SCHOOL CORP,SAINT JOHN,IN,46373,9710,,219-365-8507,
9152,3617,MONROE CONSOLIDATED SCHOOL,MONROE,NH,03771,,,603-638-2800,
9153,16080876,GRANVILLE T WOODS ACADEMY OF INNOVATION,MEMPHIS,TN,38128,3722,vendorinfo@gtwacademy.com,615-682-3503,
9154,141410,FRANKLIN INDEP SCHOOL DISTRICT,FRANKLIN,TX,77856,,,979-828-1900,
9155,131040,HOLLY AREA SCHOOL DISTRICT,HOLLY,MI,48442,,,248-328-3100,
9156,223917,CLINTON COUNTY RESA,St. Johns,MI,48879,2423,pklein@ccresa.org,989-224-6831,2395
9157,17035193,Prairie View Community School,CHUGWATER,WY,82210,9637,c.winger@prairieviewschool.org,307-422-3501,
9158,144018,SIERRA UNIFIED SCHOOL DISTRICT,PRATHER,CA,93651,,,559-855-3662,
9159,17035357,"Mexicayotl Academy, Inc.",Nogales,AZ,85621,,mexicayotlacademy@gmail.com,520-287-6790,
9160,141451,CALHOUN COUNTY INDEPENDENT S D,PORT LAVACA,TX,77979,3034,,361-552-9728,
9161,123727,HAVERSTRAW STONY PT CENT DIST,GARNERVILLE,NY,10923,1238,,386-673-9484,
9162,99291,RIO GRANDE SCHOOL,SANTA FE,NM,87505,5964,,505-983-1621,
9163,122400,EAST LYME SCHOOL DISTRICT,EAST LYME,CT,06333,,jeanne.leblanc@eastlymeschools.org,860-739-3966,5616
9164,17027277,Noble Education Initiative,Ft Lauderdale,FL,33334,,,386-405-3979,
9165,126043,BLUE RIDGE SCHOOL DISTRICT,NEW MILFORD,PA,18834,9802,crookd@brsd.org,570-465-3141,745
9166,131248,PEWAMO-WESTPHALIA COMMUNITY SCHOOLS,WESTPHALIA,MI,48894,,,989-587-5110,
9167,197735,ACADEMIA ADVENTISTA DEL NORTE,ARECIBO,PR,00613,,,787-880-3234,
9168,122375,Pomfret Community School District,Pomfret Center,CT,06259,1814,boyle.j@pomfretcommunityschool.org,860-928-2718,303
9169,122456,Colchester Public Schools,COLCHESTER,CT,06415,1230,,860-537-7262,
9170,16051953,INTEGRATION CHARTER SCHOOLS,STATEN ISLAND,NY,10311,1003,pmorgan@integrationcharterschools.org,347-855-2238,381
9171,126599,RUSSELL COUNTY PUBLIC SCHOOLS,LEBANON,VA,24266,,,276-889-6500,
9172,35077,St. Matthews Catholic School,JACKSONVILLE,FL,32210,1901,sconway@dosafl.com,904-387-4401,
9173,135648,STEGER SCHOOL DISTRICT 194,STEGER,IL,60475,1818,ttufts@sd194.org,708-753-4300,
9174,127310,TROUP COUNTY SCHOOL SYSTEM,LAGRANGE,GA,30241,,,706-812-7979,
9175,221040,Academy Charter High School,LAKE COMO,NJ,07719,3051,,732-681-8377,
9176,211274,HOLLY DRIVE LEADERSHIP ACADEMY,SAN DIEGO,CA,92113,,principal@hdla.org,619-266-7333,
9177,221020,ENGELWOOD ON THE PALISADES CHARTER SCHOOL,ENGLEWOOD,NJ,07631,2316,,201-569-9765,
9178,133927,LONG PRAIRIE-GREY EAGLE 2753,LONG PRAIRIE,MN,56347,1603,,320-732-2194,
9179,135926,North Suburban Public Library District Loves Park Library,LOVES PARK,IL,61111,4184,,815-633-4247,
9180,135911,STERLING COM SCHOOL DISTRICT 5,STERLING,IL,61081,1391,,815-626-9082,
9181,122254,ELLINGTON PUBLIC SCHOOLS,ELLINGTON,CT,06029,,,860-872-8381,
9182,108786,Bayside Adventist Christian School,HAYWARD,CA,94544,3617,,510-785-1313,
9183,140944,PILOT POINT SCHOOL DISTRICT,PILOT POINT,TX,76258,9584,,940-686-8700,
9184,199993,Academia Regional Adventista del Norte,Vega Baja,PR,00693,,,787-858-4620,
9185,136344,CRESTWOOD COMM UNIT SCH DIST 4,PARIS,IL,61944,,,217-465-5391,
9186,128839,HARLAN COUNTY PUBLIC LIBRARY,HARLAN,KY,40831,2335,libraryrich@yahoo.com,606-573-5220,
9187,132723,CHILTON SCHOOL DISTRICT,CHILTON,WI,53014,1553,,920-849-2358,
9188,132420,RED OAK COMM SCHOOL DISTRICT,RED OAK,IA,51566,1974,herrickk@redoakschools.org,712-623-6600,
9189,133833,RED ROCK CENTRAL SCHOOL DISTRICT 2884,LAMBERTON,MN,56152,,,507-752-7361,
9190,120290,CENTRAL MASSACHUSETTS COLLABORATIVE,WORCESTER,MA,01606,,apalmer@cmasscollaborative.org,508-538-9100,
9191,16074858,Patagonia School District Consortium,Patagonia,AZ,85624,,PSD@adsadsi.com,520-394-3050,
9192,137819,ARKANSAS CITY UNIFIED S D 470,ARKANSAS CITY,KS,67005,,,620-441-2000,
9193,73377,BETHEL GRADE SCHOOL,MOUNT VERNON,IL,62864,7231,mmelvin@bethelschool.net,618-244-8095,
9194,139512,MAGNET COVE PUBLIC SCHOOL DIST,MALVERN,AR,72104,,jeffb@magnetcove.k12.ar.us,501-332-5468,
9195,17006292,Grande Innovation Academy,CASA GRANDE,AZ,85122,5403,pmesser@giaowlsmail.com,520-381-2360,
9196,137687,BLUE VALLEY UNIF SCH DIST 384,RANDOLPH,KS,66554,,,785-293-5256,
9197,133890,NEW LONDON-SPICER SCH DIST 345,NEW LONDON,MN,56273,0430,,320-354-2252,
9198,16061231,LITTLE ROCK CHRISTIAN ACADEMY,LITTLE ROCK,AR,72223,,jim.fink@littlerockchristian.com,501-975-3434,
9199,135284,GOLF SCHOOL DISTRICT 67,MORTON GROVE,IL,60053,1353,,847-966-8200,
9200,139776,GUTHRIE PUBLIC LIBRARY,GUTHRIE,OK,73044,3201,csmith@cityofguthrie.com,405-282-0050,
9201,133608,LITCHFIELD SCHOOL DISTRICT 465,LITCHFIELD,MN,55355,2210,jridgeway@isd465.org,320-693-2444,
9202,16040282,HARLEM LINK CHARTER SCHOOL,NEW YORK,NY,10026,,,212-289-3249,
9203,209257,WOODLAND R4,MARBLE HILL,MO,63764,,,573-238-2822,
9204,23628,MOTHER SETON ACADEMY,BALTIMORE,MD,21218,,jluca@mothersetonacademy.org,410-563-2833,229
9205,144790,JANESVILLE UN ELEM SCH DIST,JANESVILLE,CA,96114,,,530-253-3660,
9206,126039,MOUNTAIN VIEW SCHOOL DISTRICT,KINGSLEY,PA,18826,9778,,570-434-2180,
9207,128216,DICKSON COUNTY PUBLIC LIBRARY,DICKSON,TN,37055,2050,,615-446-8293,
9208,60860,ST. JOSEPH CATHOLIC ACADEMY,KENOSHA,WI,53143,5268,zfitzpatrick@sjcawi.org,262-654-8651,112
9209,60755,WISCONSIN SCHOOL FOR THE DEAF,DELAVAN,WI,53115,1027,,262-728-7112,
9210,17035449,Harvest Christian School,OZARK,AL,36360,0406,,334-774-3706,
9211,17001447,CONWAY LEARNING CENTER,ORLANDO,FL,32812,5168,programdirectorclc@yahoo.com,407-896-6510,138
9212,129587,CRESTVIEW LOCAL SCHOOL DISTRICT,COLUMBIANA,OH,44408,9606,,330-482-5526,
9213,134980,WINIFRED SCHOOL DISTRICT 115 a.k.a. Winifred K-12 Schools,WINIFRED,MT,59489,,,406-462-5420,
9214,86339,OUR LADY PERPETUAL HELP SCHOOL,DALLAS,TX,75235,3734,,214-351-3396,
9215,130084,MEIGS LOCAL SCHOOL DISTRICT,POMEROY,OH,45769,,,740-992-7843,
9216,140220,TENKILLER SCHOOL DISTRICT 66,WELLING,OK,74471,,spballew@tenkiller.k12.ok.us,918-457-5996,
9217,143390,ESMERALDA CO SCHOOL DISTRICT - Financial Office,Dyer,NV,89010,,finance1@esmeralda.k12.nv.us,775-572-3250,
9218,17013307,Futuro Academy Incorporated,LAS VEGAS,NV,89110,5804,,702-331-5515,
9219,144080,PACIFIC UNION SCHOOL DIST,FRESNO,CA,93725,9630,,559-834-2533,
9220,136828,HARRISBURG COMM SCHOOL DIST 3,HARRISBURG,IL,62946,,cblack@harrisburg3.org,618-253-7637,1011
9221,138224,BENNINGTON PUBLIC LIBRARY,BENNINGTON,NE,68007,5626,lisa@benningtonlibrary.org,402-238-2201,
9222,223931,BUCKEYE CAREER CENTER,NEW PHILA,OH,44663,9450,,330-339-2288,
9223,120259,LEICESTER SCHOOL DISTRICT,LEICESTER,MA,01524,1349,millerp@lpsma.net,508-892-7040,
9224,61590,WISCONSIN CENTER FOR THE BLIND AND VISUALLY IMPAIRED,JANESVILLE,WI,53546,5399,,608-758-6100,
9225,129333,CAMBRIDGE CITY SCHOOL DISTRICT,CAMBRIDGE,OH,43725,,,740-435-1170,
9226,129328,UNION LOCAL SCHOOL DISTRICT,BELMONT,OH,43718,9665,,740-782-1208,
9227,133839,PIPESTONE AREA SCHOOL DISTRICT #2689,PIPESTONE,MN,56164,1569,,507-825-5861,
9228,75781,HOLY FAMILY ELEMENTARY SCHOOL,FREEBURG,MO,65035,,,573-744-5200,
9229,131091,SWAN VALLEY SCHOOL DISTRICT,SAGINAW,MI,48609,5118,mmcrae@SWANVALLEY.K12.MI.US,989-921-3701,
9230,133886,CEDAR MOUNTAIN SCH DIST 2754,MORGAN,MN,56266,,,507-249-5990,
9231,129362,RIVER VIEW SCHOOL DISTRICT,WARSAW,OH,43844,9714,,740-824-3521,
9232,47557,ST BARNABAS SCHOOL,NORTHFIELD,OH,44067,2014,cmcclenaghan@barnabasohio.org,330-467-7921,134
9233,135491,Cook County School District 130,BLUE ISLAND,IL,60406,1558,,708-385-6800,
9234,231577,NEWMAN CATHOLIC SCHOOLS,WAUSAU,WI,54401,,,715-845-8274,
9235,137659,MARAIS DES CYGNES VLY S D 456,MELVERN,KS,66510,,,785-549-3521,
9236,131261,SHEPHERD PUBLIC SCHOOL DIST,SHEPHERD,MI,48883,,carl.seiter@shepherdschools.net,989-828-5520,
9237,200944,PRINCE OF PEACE CATHOLIC SCHOOLS,MADISON,IN,47250,,,812-273-5835,
9238,131087,SAGINAW I S D,SAGINAW,MI,48603,5987,markquaderer@sisd.cc,989-399-7473,
9239,123015,LONG BRANCH SCHOOL DISTRICT,LONG BRANCH,NJ,07740,5965,,732-571-2868,
9240,133903,St. Cloud Area School District 742,Waite Park,MN,56387,,amy.skaalerud@isd742.org,320-370-8025,8025
9241,16045676,IMAGINE MADISON AVENUE SCHOOL OF ARTS,TOLEDO,OH,43604,,lindsey.day@imagineschools.org,419-259-4000,
9242,136339,MATTOON SCHOOL DISTRICT 2,MATTOON,IL,61938,2760,amandagibson@mcusd2.com,217-238-8850,8865
9243,16069134,COLEGIO HECTOR URDANETA,CEIBA,PR,00735,,guatu35@yahoo.com,787-885-6330,
9244,135722,RIVERSIDE SCHOOL DISTRICT 96,RIVERSIDE,IL,60546,,,708-447-5007,
9245,70325,ST. PAUL EVANGELICAL LUTHERAN SCHOOL,CHICAGO,IL,60619,3425,jeffrey.howell@stpauldorchester.com,773-721-1438,
9246,115216,CHRIST THE KING SCHOOL,SEATTLE,WA,98133,8609,jcecchini@ckseattle.org,206-859-5111,
9247,17027882,South Orlando Christian Academy,orlando,FL,32839,,sboueri@yahoo.com,407-859-9511,
9248,46821,ST PAUL LUTHERAN SCHOOL,NAPOLEON,OH,43545,1250,,419-592-5536,
9249,135013,WHITEWATER SCHOOL DIST 20 D a.k.a. Whitewater K-12 Schools,WHITEWATER,MT,59544,,,406-674-5418,
9250,121188,Lebanon School District - SAU 88,WEST LEBANON,NH,03784,,,603-448-1634,
9251,137763,HAMILTON UNIF SCH DISTRICT 390,HAMILTON,KS,66853,,,620-678-3244,
9252,135709,NEWARK COMM CONS SCH DIST 66,NEWARK,IL,60541,9501,,815-695-5143,
9253,140824,WEST SABINE INDEP SCH DISTRICT,PINELAND,TX,75968,,daniel.havard@westsabineisd.net,409-584-2655,
9254,137586,OSAWATOMIE PUBLIC LIBRARY,OSAWATOMIE,KS,66064,1321,etrigg23@yahoo.com,913-755-2136,
9255,142410,Fremont Re-2 School District,FLORENCE,CO,81226,1103,jrivera@re-2.org,719-784-6312,
9256,132062,BODE PUBLIC LIBRARY,BODE,IA,50519,,bodeplib1258@gmail.com,515-379-1258,
9257,124243,RED HOOK CENTRAL SCH DISTRICT,RED HOOK,NY,12571,9542,klukach@rhcsd.org,845-758-2241,53010
9258,137660,Meriden - Ozawkie Public Library,MERIDEN,KS,66512,,jtichenor@meriden.lib.ks.us,785-484-3393,
9259,124010,WILLIAM FLOYD SCHOOL DISTRICT,MASTIC BEACH,NY,11951,1028,rclark@wfsd.k12.ny.us,631-874-1100,
9260,83596,ROBIN HILL ELEMENTARY SCHOOL,NORMAN,OK,73026,0445,jbrittain@robinhill.k12.ok.us,405-321-4186,
9261,17017706,Pomona Community Library,Pomona,KS,66076,,directorpomona@yahoo.com,785-566-3300,
9262,17007496,Alta Public Schools,Walnut Park,CA,90255,,,323-923-0383,
9263,137949,OSWEGO PUBLIC LIBRARY,OSWEGO,KS,67356,1602,library@oswegolibrary.org,620-795-4921,
9264,142029,STAMFORD INDEP SCHOOL DISTRICT,STAMFORD,TX,79553,5701,,325-773-2705,
9265,137725,MCCUNE OSAGE TOWNSHIP,McCune,KS,66753,,books@ckt.net,620-632-4112,
9266,16075725,WAYNE PREPARATORY ACADEMY,GOLDSBORO,NC,27530,,nstinnett@wpanc.org,919-734-8085,
9267,83454,FRIEND ELEMENTARY SCHOOL,CHICKASHA,OK,73018,8020,,405-224-3822,
9268,214836,LURAY CITY LIBRARY,LURAY,KS,67649,,luraylib@gorhamtel.com,785-698-2208,
9269,129406,BERKSHIRE LOCAL SCHOOL DIST,BURTON,OH,44021,,,440-834-3380,
9270,16051966,ST. CROIX CHRISTIAN ACADEMY,CHRISTIANSTED,VI,00820,,stcacademy@yahoo.com,340-718-4974,
9271,138729,ARCADIA PUBLIC SCHOOL DISTRICT,ARCADIA,NE,68815,,vicki.bauer@apshuskies.org,308-789-6522,
9272,17011887,SHERWOOD MONTESSORI,CHICO,CA,95928,,steveduke@sherwoodmontessori.org,530-345-6600,
9273,137708,COLUMBUS PUBLIC LIBRARY,COLUMBUS,KS,66725,1221,columbuspubliclibrary@gmail.com,620-429-2086,
9274,16050039,RISE ACADEMY 4193-07,ST PAUL,MN,55102,,,651-605-2360,
9275,212189,CEDAR VALE MEMORIAL LIBRARY,CEDAR VALE,KS,67024,,cvmemlib@sktc.net,620-758-2598,
9276,99188,CH'OOSHGAI COMMUNITY SCHOOL,TOHATCHI,NM,87325,0321,jsmith@ccsbroncos.org,505-733-2700,
9277,16076839,AUGSBERG FAIRVIEW ACADEMY 4111-07,MINNEAPOLIS,MN,55404,,,612-333-1614,
9278,17001235,DAVINCI ACADEMY 4185-07,HAM LAKE,MN,55304,,,763-754-6577,
9279,197579,GOODHUE COUNTY EDUCATION DISTRICT,RED WING,MN,55066,,,651-388-4441,
9280,123554,OLD BRIDGE TWP SCHOOL DISTRICT,MATAWAN,NJ,07747,,,732-566-1000,
9281,16067994,COLEGIO PUERTORRIQUENO MARINEL,TOA BAJA,PR,00949,,,787-784-6481,
9282,17017231,STEM Prep Elementary School,LOS ANGELES,CA,90007,3410,,323-795-0695,
9283,19888,PEN RYN SCHOOL,FAIRLESS HILLS,PA,19030,3309,,215-547-1800,
9284,17027558,De Soto Public Library,De Soto,WI,54624,,,608-648-3593,
9285,16682,PITTSBURGH CENTRAL CATHOLIC HIGH SCHOOL,PITTSBURGH,PA,15213,2916,ksweeney@centralcatholichs.com,412-208-3400,
9286,126155,RADNOR TOWNSHIP SCHOOL DIST,WAYNE,PA,19087,4117,scott.hand@rtsd.org,610-688-8100,6133
9287,8379,CAMDEN CATHOLIC HIGH SCHOOL,CHERRY HILL,NJ,08002,,,856-663-2247,
9288,16027027,ACHIEVEMENT FIRST,New Haven,CT,06513,,,203-773-3223,
9289,126079,LOWER MERION SCHOOL DISTRICT,ARDMORE,PA,19003,3338,,610-645-1962,
9290,129991,CLARK-SHAWNEE SCH DIST,SPRINGFIELD,OH,45502,6310,,937-328-5378,
9291,17000178,RSU 71,Belfast,ME,04915,,dfournier@rsu71.org,207-338-1960,
9292,129651,CARROLL COUNTY DISTRICT LIB,CARROLLTON,OH,44615,1202,,330-627-2613,
9293,131630,MANISTEE COUNTY LIBRARIES,MANISTEE,MI,49660,1554,dgreenacre@manisteelibrary.org,231-723-2519,
9294,139521,NEWPORT SCHOOL DISTRICT,NEWPORT,AR,72112,3949,,870-523-1311,
9295,134017,International Falls School District,International Falls,MN,56649,2217,mblesi@isd361.org,218-283-2571,1119
9296,228367,RICHARD ALLEN PREPARTORY CHARTER SCHOOL,PHILADELPHIA,PA,19143,,,215-878-1544,
9297,98957,ST JOSEPH MISSION SCHOOL,SAN FIDEL,NM,87049,0370,,505-552-6362,
9298,16077338,BROOKLYN LABORATORY CHARTER SCHOOL INC,BROOKLYN,NY,11201,,,347-593-8369,
9299,129561,RAVENNA CITY SCHOOL DISTRICT,RAVENNA,OH,44266,3257,jay.newcome@ravennaschools.us,330-296-9679,1040
9300,16061198,DENVER CHRISTIAN SCHOOLS,LAKEWOOD,CO,80235,,bepperhart@denverchristian.org,303-733-2421,7912
9301,122507,NORTH BRANFORD PUBLIC SCHOOLS,NORTHFORD,CT,06472,,,203-484-1440,
9302,16062949,THE BEST ACADEMY,MINNEAPOLIS,MN,55411,,,651-381-9743,
9303,140564,ALBA-GOLDEN IND SCHOOL DIST,ALBA,TX,75410,,busbyt@agisd.org,903-768-2472,1103
9304,16033468,CLEARVIEW LOCAL SCHOOL DISTRICT,LORAIN,OH,44052,,,440-233-5412,
9305,126407,CAROLINE COUNTY PUBLIC SCHOOLS,DENTON,MD,21629,,,410-479-1460,
9306,17031172,Flagstaff Christian School,FLAGSTAFF,AZ,86004,1702,,928-522-5968,
9307,17020147,Philadelphia Hebrew Public Charter School,Philadelphia,PA,19129,,,908-922-7692,
9308,130566,DECATUR CO COMM SCHOOL,GREENSBURG,IN,47240,9054,,812-663-4595,
9309,16024209,ARCHIMEDEAN ACADEMY,MIAMI,FL,33183,2513,nicolas.roussi@archimedean.org,305-279-6572,
9310,136743,FLORA PUBLIC LIBRARY,FLORA,IL,62839,1510,,618-662-6553,
9311,136738,FAIRFIELD PUBLIC LIBRARY,FAIRFIELD,IL,62837,2127,,618-842-4516,
9312,143069,BOWIE UNIF SCHOOL DISTRICT 14,BOWIE,AZ,85605,,erate@bowieusd.k12.az.us,520-847-2545,
9313,53287,ST VINCENT DE PAUL CATHOLIC SCHOOL,BEDFORD,IN,47421,4200,,812-279-2540,
9314,137653,NORTH CENTRAL KANSAS LIB SYS,MANHATTAN,KS,66502,,dmayer@nckls.org,785-776-4741,157
9315,16060971,NEWTOWN FRIENDS SCHOOL,NEWTOWN,PA,18940,2442,,215-968-2225,
9316,145032,REEDSPORT SCHOOL DISTRICT 105,REEDSPORT,OR,97467,1739,stacie.wiley@douglasesd.k12.or.us,541-957-4827,
9317,122620,NORWALK PUBLIC SCHOOLS,NORWALK,CT,06851,5702,,203-335-8303,
9318,120328,CARLISLE PUBLIC SCHOOL DIST,CARLISLE,MA,01741,1712,,978-369-6239,
9319,16026834,COUNTY OF HALIFAX,HALIFAX,NC,27839,,,252-583-3771,
9320,77670,ALL SAINTS CATHOLIC SCHOOL,WICHITA,KS,67218,2924,jfrederiksen@allsaintswichita.com,316-682-6021,
9321,120093,LONGMEADOW PUBLIC SCHOOLS,LONGMEADOW,MA,01106,,,413-565-4200,
9322,141409,DIME BOX INDEP SCHOOL DISTRICT,DIME BOX,TX,77853,,skieschnick@dimeboxisd.net,409-884-2324,
9323,16060840,MULTICULTURAL ACADEMY,ANN ARBOR,MI,48108,,tfarha@umcesp.com,734-677-0732,
9324,16082945,BOSTON PREPARATORY CHARTER PUBLIC SCHOOL,HYDE PARK,MA,02136,,,617-333-6688,
9325,227989,ACCELERATED INTERMEDIATE ACADEMY # 1 ELEMENTARY,HOUSTON,TX,77085,,,713-283-6298,
9326,134098,BON HOMME SCHOOL DISTRICT 4-2,TYNDALL,SD,57066,,,605-589-3388,
9327,28534,CAROLINA FRIENDS SCHOOL,DURHAM,NC,27705,8193,,919-383-6602,
